ProtGroup,Counter,Accession,Identical,Similar,OtherLoci,Filter,Coverage,SeqLength,MW,Description,CountsTot,UniqueTot,UniqFrac,Total_TMT1,Total_TMT2,Unique_TMT1,Unique_TMT2,Corrected_TMT1,Corrected_TMT2,PSMs_Used_TMT1,TotInt_126C_TMT1,TotInt_127N_TMT1,TotInt_127C_TMT1,TotInt_128N_TMT1,TotInt_128C_TMT1,TotInt_129N_TMT1,TotInt_129C_TMT1,TotInt_130N_TMT1,TotInt_130C_TMT1,TotInt_131N_TMT1,PSMs_Used_TMT2,TotInt_126C_TMT2,TotInt_127N_TMT2,TotInt_127C_TMT2,TotInt_128N_TMT2,TotInt_128C_TMT2,TotInt_129N_TMT2,TotInt_129C_TMT2,TotInt_130N_TMT2,TotInt_130C_TMT2,TotInt_131N_TMT2
62,1,REV_A0A140NAC5, , , ,reversed,2.6,537,59899,REVERSED.,3,3,1,3,0,3,0,3,0,3,176073.6563,118534.5605,212630.6406,157873.2969,142501.5352,184781.8242,277778.5859,128423.5957,137355.6621,141070.5088,0,0,0,0,0,0,0,0,0,0,0
63,1,REV_A0A140NAC6, , , ,reversed,8.2,306,35406,REVERSED.,3,3,1,2,1,2,1,2,1,2,957655.9375,916850.8125,880453.875,697055.0625,734708.625,934081.8125,882011.5,1094384.125,969754.5625,754429.625,1,1621436.625,1540030.5,1891713.875,1474176.375,1976504.375,2314824.75,1899297.125,2148483.5,1688934.75,1608747.125
64,1,REV_A0A140NAD2, , , ,reversed,4,478,52166,REVERSED.,4,4,1,2,2,2,2,2,2,2,210840.4805,196385.3535,248538.8223,365546.9844,230514.5391,269735.3047,254539.5586,224068.0938,315675.4531,601446.4531,2,147795.625,218792.1914,180412.0195,116529.2891,206788.8906,195356.4297,331144.6719,198614.4414,131252.7188,540944.0078
65,1,REV_A0A140NAK7, , , ,reversed,5.1,663,73881,REVERSED.,2,2,1,2,0,2,0,2,0,2,293172.0898,361720.6411,284782.0366,242739.6152,277067.168,329455.1729,349761.27,376497.6929,240211.6582,218289.6362,0,0,0,0,0,0,0,0,0,0,0
66,1,REV_A0A140NAL6, , , ,reversed,5.9,406,45349,REVERSED.,2,2,1,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,2,28908.74854,33480.48047,26991.0957,37653.20947,50667.44726,40074.57031,49728.06738,28946.48291,45887.38672,42873.67481
67,1,REV_A0A140NB10, , , ,reversed,10.1,307,33681,REVERSED.,3,3,1,2,1,2,1,2,1,2,1187317.98,1232590.15,1490983.5,861646.1641,956739.8262,1213591.285,1360757.309,1493845.781,959899.8672,799950.5918,1,83014.35156,91698.0625,84765.41406,83925.16406,96524.40625,111321.6016,104280.9219,94231.90625,84688.97656,103155.3359
68,1,REV_A0A140NBH1, , , ,reversed,2.6,579,63160,REVERSED.,2,2,1,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,2,4560776.623,1073847.891,1438059.628,1036542.795,2006844.191,5116607.14,1275980.207,1488269.871,1076214.645,1958273.283
69,1,REV_A0A140NBI4, , , ,reversed,3.3,548,60716,REVERSED.,2,2,1,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,2,22434.94507,24614.63989,27134.58203,26101.73486,34715.50195,35566.0564,30589.40601,29652.63098,27090.73023,30759.53369
70,1,REV_A0A140NBN5, , , ,reversed,15.1,172,18969,REVERSED.,4,4,1,4,0,4,0,4,0,4,147679.6563,174473.6318,163552.5166,121527.7793,139360.5576,157405.9131,166800.1943,172145.8926,138164.6563,124014.6064,0,0,0,0,0,0,0,0,0,0,0
71,1,REV_A0A140NBR4, , , ,reversed,2.1,1486,170213,REVERSED.,3,3,1,2,1,2,1,2,1,2,39397.65918,44978.83887,41712.70361,37916.77808,41688.82617,43090.16309,42233.27588,37652.27051,32273.64526,38216.59668,1,15984.33398,8241.785156,51830.85938,24707.39844,26948.35742,16093.24414,26500.93164,45660.16406,26719.74219,29829.99414
72,1,REV_A0A140NBV0, , , ,reversed,4.9,588,63877,REVERSED.,2,2,1,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,2,13399.61523,13421.53125,22669.44482,17258.79944,20518.40625,19339.54102,15042.79627,23484.4082,20971.15674,20344.90088
73,1,REV_A0A140NC56, , , ,reversed,13.8,239,25936,REVERSED.,2,2,1,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,2,695687.8125,640857.875,1115029.5,968095.75,965112.375,920272.4375,789619.875,1152151.375,1040052.688,1023342.438
74,1,REV_A0A140NCH0, , , ,reversed,11.1,262,29831,REVERSED.,4,4,1,2,2,2,2,2,2,2,139930.3345,150983.7617,231593.0029,119681.9795,124332.4331,167420.3457,179715.71,219855.3213,120603.5884,108628.3123,2,17256.62012,22438.08447,26466.08936,36398.04981,23584.6294,18887.62207,24296.46875,17617.2793,23233.88623,19176.00635
75,1,REV_A0A140NCL4, , , ,reversed,10.4,288,33540,REVERSED.,2,2,1,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,2,25232.25,42168.40234,128913.2813,43862.99219,61354.79297,61759.98828,41527.66406,69886.40625,51468.64063,82636.57813
76,1,REV_A0A140NCQ0, , , ,reversed,3.5,593,65254,REVERSED.,2,2,1,2,0,2,0,2,0,2,129240.9238,61638.86621,126150.5,89540.17383,180311.8887,132061.6523,103963.5625,87704.51172,92107.53711,276826.793,0,0,0,0,0,0,0,0,0,0,0
77,1,REV_A0A140NCR6, , , ,reversed,2.2,784,87437,REVERSED.,3,3,1,2,1,2,1,2,1,2,55654.45166,52595.31592,77356.23071,83456.03259,98404.63452,66150.14893,102016.4055,53906.87756,51834.09534,50773.63599,1,3308.267334,2191.404785,4654.912109,2412.639893,5889.141602,3717.141602,4499.274414,5423.071777,4074.570557,6149.213867
78,1,REV_A0A140NDA1, , , ,reversed,6.9,408,44895,REVERSED.,5,5,1,3,2,3,2,3,2,3,524551.0938,465363.2188,495887.3477,457265.918,479106.1289,500657.9727,501952.0625,561844.3203,525759.543,457524.2617,2,448043.4141,531122.0156,464558.3438,460222.8125,543408.1328,598091.5625,533393.375,469133.9141,452303.4219,537483.5234
79,1,REV_A0A140NDA2, , , ,reversed,5.5,631,70848,REVERSED.,3,3,1,2,1,2,1,2,1,2,32003.61914,34870.85547,33805.33594,30531.4375,33784.25,40519.99609,34794.51563,40911.72656,34537.97656,36275.71875,1,19204.02539,46601.11719,23946.15625,23376.58594,26568.33008,33136.16016,27226.69141,30717.95117,22156.88281,29633.21875
80,1,REV_A0A140NDB0, , , ,reversed,6.6,331,37253,REVERSED.,3,3,1,1,2,1,2,1,2,1,34142.23828,41879.58203,33817.75,29187,31064.60352,38057.92969,38246.89063,41499.23438,34442.03125,29105.09375,2,179475.1699,166316.7656,180231.4375,198868.832,182648.0664,188140.4922,178037.4727,195735.4492,205537.6328,208571.957
81,1,REV_A0A140NDB2, , , ,reversed,10,330,38275,REVERSED.,2,2,1,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,2,1226259.75,40329.91223,132448.6357,75420.65064,340931.9097,1618915.868,88492.70312,153991.9966,51298.0105,486205.5325
82,1,REV_A0A140NDM8, , , ,reversed,4.3,667,75889,REVERSED.,4,4,1,1,3,1,3,1,3,1,230248.3594,251318.1094,368953.4375,187512.5781,234653.3125,231845.3281,308051.8438,324121.6563,180342.6406,170474.75,3,278501.5801,241401.4336,578893.749,487877.1738,448425.8379,363992.0127,299838.6924,556467.5083,535154.0381,450945.0508
83,1,REV_A0A140NE43, , , ,reversed,5.7,474,53662,REVERSED.,2,2,1,2,0,2,0,2,0,2,515142.748,604347.1074,198720.124,526555.166,587372.3809,550216.834,746398.8262,211150.3311,582922.0547,528947.3965,0,0,0,0,0,0,0,0,0,0,0
84,1,REV_A0A140NE66, , , ,reversed,2.5,933,105061,REVERSED.,2,2,1,2,0,2,0,2,0,2,12299.75977,11324.86328,24273.62793,10023.38135,5205.639648,11631.82422,16363.62061,16313.24121,7186.884643,9077.739991,0,0,0,0,0,0,0,0,0,0,0
85,1,REV_A0A140NEF1, , , ,reversed,1.5,1259,136724,REVERSED.,2,2,1,2,0,2,0,2,0,2,99320.71484,90156.03906,167922.2148,71792.21289,94707.66992,97577.02344,102532.1328,130706.9297,63760.53125,102158.1777,0,0,0,0,0,0,0,0,0,0,0
86,1,REV_A0A140NEI5, , , ,reversed,1.2,1426,159732,REVERSED.,3,3,1,1,2,1,2,1,2,1,2126.091064,150,150,150,1368.19751,963.586365,1032.859253,1006.966797,150,150,2,23958.60938,52286.11719,21401.69922,64341.64844,22988.51172,26193.82813,53672.07813,15003.88379,43424.10156,30773.53906
87,1,REV_A0A140NEY8, , , ,reversed,4,647,70812,REVERSED.,2,2,1,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,2,226735.7578,253354.6875,161793.7773,170037.8828,235928.6641,307509.2422,300563.1328,205963.1914,163427.6055,240248.2422
88,1,REV_A0A140NFK0, , , ,reversed,1.4,1227,135981,REVERSED.,3,3,1,2,1,2,1,2,1,2,57102.78516,71135.78613,82059.33399,69618.96094,66553.0166,60293.26563,97485.82129,72680.51758,63241.74902,46122.45703,1,139744.6563,147729.6719,154089.7969,149349.0156,150308.5,156468.3906,155598.8438,157563.7188,138817.8125,151238.4844
89,1,REV_A0A140NFX8, , , ,reversed,1.7,1160,129889,REVERSED.,3,3,1,2,1,2,1,2,1,2,68410.99023,64271.36524,93811.62305,68249.79688,68010.3457,79932.38281,75009.51172,104985.4766,63673.78809,55953.84766,1,16532.375,24121.94922,19483.51367,36500.64453,18452.08398,18813.19727,33969.79688,11759.6875,27148.55078,18559.63281
90,1,REV_A0A140NFY3, , , ,reversed,2.6,1073,117868,REVERSED.,3,3,1,1,2,1,2,1,2,1,23412.55469,16979.21484,22746.16406,25566.36523,17237.51563,23059.81445,28778.26172,21970.5918,27373.32227,17518.71289,2,54490.53711,79778.90234,71154.46094,104370.2461,80431.95313,88089.28906,83709.66211,70876.44922,100751.6953,289420.7617
91,1,REV_A0A140NGU5, , , ,reversed,3.7,652,72093,REVERSED.,4,4,1,3,1,3,1,3,1,3,90457.64404,94454.09277,101108.4468,89578.56787,86179.76953,96312.3418,92786.76563,105749.1667,80561.45923,72509.65454,1,34135.42578,17512.00586,30512.67188,34878.24219,26617.17969,17808.00391,65230.74219,23639.65625,31976.67578,20540.54688
92,1,REV_A0A140NGV6, , , ,reversed,2.5,951,108147,REVERSED.,2,2,1,2,0,2,0,2,0,2,118491.7695,129720.3945,117382.5605,107878.752,117295.4395,139593.123,131071.625,136242.2598,125542.7344,103006.7461,0,0,0,0,0,0,0,0,0,0,0
93,1,REV_A0A140NH27, , , ,reversed,2.3,1407,155158,REVERSED.,4,4,1,2,2,2,2,2,2,2,447776.6602,429574.9688,100253.2773,642812.3379,434440.7891,513680.7813,1014451.602,94082.28906,624511.6855,701147.627,2,130335.9883,167597.8887,135196.5723,163381.4688,130214.3652,176418.6406,149588.8047,142567.9668,166122.0391,228779.1055
94,1,REV_A0A140NHI6, , , ,reversed,5.5,578,67660,REVERSED.,2,2,1,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,2,846700.4385,610022.1929,842762.0386,1416935.486,686837.4429,657168.7876,1457617.084,652682.499,1118659.598,670233.2603
95,1,REV_A0A140SS70, , , ,reversed,5.4,442,51707,REVERSED.,3,3,1,0,3,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,3,4081.689087,5414.010376,4751.833984,3366.902344,5222.132569,3651.217773,4406.052979,5353.173768,4421.87384,4084.85852
96,1,REV_CONT_050 (+1),REV_CONT_050&REV_CONT_098, , ,reversed,6.2,420,45865,REVERSED.,7,7,1,2,5,2,5,2,5,2,1972880.891,1866531.738,2109927.758,1981453.605,1874200.066,2053964.363,1869114.73,1978040.258,2143446.559,1988552.551,5,561032.874,611370.3137,611227.6095,712963.2971,702313.5745,736624.0073,671170.8413,672332.8639,738868.8281,759752.5707
97,1,REV_CONT_068 (+1),REV_CONT_068&REV_EXTRA_0011, , ,reversed,3.7,623,62129,REVERSED.,2,2,1,2,0,2,0,2,0,2,160758.6875,185548.0703,171660.2852,128841.8594,145508.7109,177410.2891,205495.5156,214881.2734,142696.7578,130043.3516,0,0,0,0,0,0,0,0,0,0,0
98,1,REV_CONT_118 (+2),REV_CONT_118&REV_CONT_142&REV_CONT_163, , ,reversed,6.8,629,64510,REVERSED.,7,7,1,3,4,3,4,3,4,3,297805.2051,281279.5508,371105.6445,291412.1914,254256.5293,313843.2207,330694.6895,363320.6504,266461.2207,228992.2109,4,212987.2422,222801.4844,319251.5332,244571.6543,304793.8477,272091.8594,264979.8613,343737.1816,263611.127,307182.4941
99,1,REV_CONT_173 (+1),REV_CONT_173&REV_EXTRA_0041, ,"REV_CONT_173, REV_EXTRA_0039",reversed,4.1,507,55802,REVERSED.,4,2,0.5,3,1,1,1,2,1,1,9765.599609,14763.07031,12431.43457,9906.125,8662.563477,10289.11523,14422.98145,9374.78125,18106.91602,35419.00391,1,38989.61328,22524.10547,63753.80078,38971.56641,56182.46094,44642.31641,57782.28125,98227.63281,55331.30859,46391.14453
100,1,REV_EXTRA_0039, , ,"REV_CONT_173, REV_EXTRA_0039",reversed,9.1,493,54195,REVERSED.,5,3,0.6,3,2,1,2,2,2,1,446720.6563,456681.8438,1157721.875,231748.2188,245111.375,542117.5,445480.0938,1332359.25,272338.5,186386.2188,2,188233.8672,227191.3164,1091694.863,300746.4844,506932.1797,265539.127,228263.9434,881748.5137,412911.082,466145.4961
101,1,REV_EXTRA_0105, , , ,reversed,4.5,558,61511,REVERSED.,4,4,1,1,3,1,3,1,3,1,586918.8125,391283.9063,692273.9375,709631.125,550145.0625,685317.1875,643074.9375,507589.1875,804514.6875,850173.5625,3,1012150.72,585314.2773,1076082.992,1034320.098,1145785.852,999729.4912,1280799.975,1423227.805,1078502.021,1240873.498
102,1,sp|A0A140N5J7|KDSC_ECOBD, , , , ,51.6,188,20015,3-deoxy-D-manno-octulosonate 8-phosphate phosphatase KdsC OS=Escherichia coli (strain B / BL21-DE3) OX=469008 GN=kdsC PE=1 SV=1,19,19,1,7,12,7,12,7,12,7,1197505.246,1161985.48,1300411.104,1059495.656,1069533.22,1315192.144,1435611.871,1474202.587,1284543.936,841699.3652,12,906876.6917,1064089.224,1197528.905,1148800.513,1260281.326,1249176.986,1041071.873,1176486.744,1350378.5,1344335.303
103,1,sp|A0A140NDS5|YAFV_ECOBD, , , , ,25.8,256,28953,Omega-amidase YafV OS=Escherichia coli (strain B / BL21-DE3) OX=469008 GN=yafV PE=1 SV=1,5,5,1,4,1,4,1,4,1,4,41781.03882,45252.11231,52439.052,27738.06482,29964.72498,38074.87036,57181.93774,49433.70264,27512.08765,27647.38403,1,66486.14063,73255.52344,94765.60156,99723.86719,95534.11719,86389.04688,72947.38281,99637.32813,107813.4453,93135.42188
104,1,sp|C5W331|RSMH_ECOBD, , , , ,48.6,313,34877,Ribosomal RNA small subunit methyltransferase H OS=Escherichia coli (strain B / BL21-DE3) OX=469008 GN=rsmH PE=3 SV=1,30,30,1,15,15,15,15,15,15,15,1309718.855,1512403.311,1494292.26,1178911.532,1273344.178,1481000.141,1476623.721,1613090.39,1274424.344,1056490.774,15,1084427.55,1041801.895,1562942.922,1463206.565,1433606.459,1376033.278,1360021.141,1616602.479,1560418.985,1549619.486
105,1,sp|C5W716|NUOK_ECOBD, , , , ,13,100,10845,NADH-quinone oxidoreductase subunit K OS=Escherichia coli (strain B / BL21-DE3) OX=469008 GN=nuoK PE=1 SV=1,6,6,1,2,4,2,4,2,4,2,61313.66992,51150.01172,89587.27149,69738.37109,61237.02344,68320.875,65986.94922,73605.30078,71009.68359,48183.33789,4,69415.95093,77625.53516,120088.1528,113212.6997,109932.249,94530.72119,77957.43945,120791.8799,114539.3115,115445.6851
106,1,sp|C5W7S9|TRMN6_ECOBD, , , , ,7.8,245,27270,tRNA1(Val) (adenine(37)-N6)-methyltransferase OS=Escherichia coli (strain B / BL21-DE3) OX=469008 GN=yfiC PE=3 SV=1,3,3,1,1,2,1,2,1,2,1,40986.85156,57012.30859,44580.21094,26528.63281,40132.58203,47326.04297,51725.67969,55516.85938,27747.48633,24901.58203,2,63958.91601,57477.80664,65686.69531,94407.51172,87565.83984,73220.375,75480.31641,66519.75195,79399.05469,74292.82227
107,1,sp|C5W865|CYSI_ECOBD, , , , ,68.9,570,63973,Sulfite reductase [NADPH] hemoprotein beta-component OS=Escherichia coli (strain B / BL21-DE3) OX=469008 GN=cysI PE=3 SV=1,181,181,1,83,98,83,98,83,98,83,21855130.82,26472414.92,30376763.24,14017720.44,14677081.55,22709204.83,27619253.6,37534030.44,14216267.78,11894638.68,98,13476380.24,15468606.19,33601628.95,27883285.97,25548051.36,18366361.2,16791140.44,36288100.67,29770784.88,26620635.38
108,1,sp|C5W8B2|RLMM_ECOBD, , , , ,25.1,366,41905,Ribosomal RNA large subunit methyltransferase M OS=Escherichia coli (strain B / BL21-DE3) OX=469008 GN=rlmM PE=3 SV=1,19,19,1,10,9,10,9,10,9,10,1293962.863,1140623.453,1429609.633,1079678.727,1133943.713,1313689.945,1298636.633,1480533.492,1210149.635,1043029.992,9,925695.3721,822986.0269,1235285.293,1046540.268,1167571.244,1172620.027,1031512.432,1253939.695,1133354.748,1159729.635
109,1,sp|C5WBK5|TRMA_ECOBD, , , , ,51.6,366,41966,tRNA/tmRNA (uracil-C(5))-methyltransferase OS=Escherichia coli (strain B / BL21-DE3) OX=469008 GN=trmA PE=3 SV=1,42,42,1,21,21,21,21,21,21,21,2810494.248,2858917.151,2988220.018,2688230.269,2594543.367,3004752.05,3503943.16,3436752.386,2739728.734,2440581.401,21,1955376.929,2110300.781,2404625.974,2724390.083,2482566.885,2404553.561,2667420.806,2776086.121,2680515.003,2706746.046
110,1,sp|C6ECL5|SPY_ECOBD, , , , ,44.7,161,18229,Periplasmic chaperone Spy OS=Escherichia coli (strain B / BL21-DE3) OX=469008 GN=spy PE=1 SV=1,19,19,1,8,11,8,11,8,11,8,570481.8535,747952.5605,720095.3398,418602.3418,401184.1133,583247.3613,808269.6816,655716.6973,458029.7109,344273.3115,11,325373.7568,397725.2444,931631.9775,845225.5742,668115.3813,516749.1816,432116.7891,679921.3682,960684.2363,674454.4277
111,1,sp|C6EH62|NLPI_ECOBD, , , , ,35.4,294,33620,Lipoprotein NlpI OS=Escherichia coli (strain B / BL21-DE3) OX=469008 GN=nlpI PE=3 SV=1,14,14,1,9,5,9,5,9,5,9,852308.252,794209.1572,819360.6289,662125.4854,1195129.612,906765.7773,906614.4297,753873.3164,714593.8066,1432007.479,5,154286.3008,157977.9209,211746.3984,220021.8984,199573.3066,191566.9043,187916.8242,225306.502,210273.5938,214205.2363
112,1,tr|A0A140N1P7|A0A140N1P7_ECOBD, , , , ,70,270,29721,Cof-like hydrolase OS=Escherichia coli (strain B / BL21-DE3) OX=469008 GN=ECBD_0006 PE=4 SV=1,45,45,1,19,26,19,26,19,26,19,5031438.782,4859288.581,5906720.109,3783116.32,4746494.992,5280201.066,5474380.701,7084403.211,4130997.904,4283352.106,26,6350900.901,4958321.327,7427648.982,6014320.505,6876661.867,8368843.975,5510181.483,8223622.305,6552395.073,7410596.78
113,1,tr|A0A140N1Q5|A0A140N1Q5_ECOBD, , , , ,67.2,137,15774,Small heat shock protein IbpA OS=Escherichia coli (strain B / BL21-DE3) OX=469008 GN=ibpA PE=3 SV=1,39,39,1,27,12,27,12,27,12,27,8773850.688,14083485.47,4365198.094,7985225.405,6097200.238,9351915.797,11215717.37,9863380.683,8539087.064,7393418.986,12,4777548.756,8241838.465,3495375.834,9662402.994,7431432.561,10688727.65,8416373.094,6460749.271,8781563.277,8137129.246
114,1,tr|A0A140N1U2|A0A140N1U2_ECOBD, , , , ,3.1,772,88092,Glycoside hydrolase family 31 OS=Escherichia coli (strain B / BL21-DE3) OX=469008 GN=ECBD_0068 PE=3 SV=1,3,3,1,2,1,2,1,2,1,2,5692.684814,5669.907837,5600.466797,4578.112549,5364.666992,5865.774414,6280.206787,4949.144409,1950.575562,4000.832275,1,1562.849487,977.431641,1926.428833,1654.84021,2756.627197,2442.477295,1163.017944,2413.995361,2777.695801,2339.621338
115,1,tr|A0A140N1Y4|A0A140N1Y4_ECOBD, , , , ,54.5,341,37255,L-threonine 3-dehydrogenase OS=Escherichia coli (strain B / BL21-DE3) OX=469008 GN=tdh PE=3 SV=1,61,61,1,26,35,26,35,26,35,26,10989924.67,9464682.888,16581967.12,9024062.095,8671339.174,11699885.18,13938372.15,15099701.94,8659938.208,7936444.004,35,5679040.835,4934897.472,15205791.41,9342065.838,9923732.811,7484018.771,7368444.227,14964768.66,11066039.94,10585360.93
116,1,tr|A0A140N1Z5|A0A140N1Z5_ECOBD, , , , ,70.7,157,17724,tRNA (cytidine(34)-2'-O)-methyltransferase OS=Escherichia coli (strain B / BL21-DE3) OX=469008 GN=trmL PE=3 SV=1,13,13,1,6,7,6,7,6,7,6,386387.2148,443879.2559,450010.4063,305790.1816,322986.5996,416482.0098,428160.6523,538627.0508,333056.0684,299335.2461,7,596542.4023,617159.4805,874581.7246,747565.75,808308.4492,757687.0723,643576.4824,939635.873,799623.0742,862220.3691
117,1,tr|A0A140N201|A0A140N201_ECOBD, , , , ,26.7,637,67971,"PTS system, mannitol-specific IIC subunit OS=Escherichia coli (strain B / BL21-DE3) OX=469008 GN=ECBD_0129 PE=4 SV=1",34,34,1,21,13,21,13,21,13,21,2182776.703,2512657.772,3229884.588,1562651.008,1497158.023,2264886.962,2788505.836,2672663.324,1588807.258,1362191.493,13,822653.9043,961774.5723,2095685.301,2012039.428,1604040.27,1276307.41,1103640.034,1692054.098,2125490.576,1723251.756
118,1,tr|A0A140N210|A0A140N210_ECOBD, , , , ,16.6,614,68890,Selenocysteine-specific translation elongation factor OS=Escherichia coli (strain B / BL21-DE3) OX=469008 GN=ECBD_0140 PE=4 SV=1,25,25,1,11,14,11,14,11,14,11,689739.4944,671430.887,776209.2059,678598.2124,618844.3394,783978.226,640732.9439,838807.0317,714752.2579,634731.986,14,266063.1042,249807.5255,412686.4943,314351.3005,355504.6958,360067.8625,324886.4344,405203.7013,325570.8569,380170.1409
119,1,tr|A0A140N231|A0A140N231_ECOBD, , , , ,20.9,282,31092,"Transcriptional regulator, IclR family OS=Escherichia coli (strain B / BL21-DE3) OX=469008 GN=ECBD_0160 PE=4 SV=1",10,10,1,5,5,5,5,5,5,5,163868.1631,187301.0012,223280.7505,129384.9275,134460.3914,182907.1775,265811.9023,228728.7327,128818.6252,214195.2173,5,231722.8672,197142.4307,505415.0586,454253.8516,408528.2598,318479.125,274077.3945,511477.4375,481487.4375,458995.6602
120,1,tr|A0A140N258|A0A140N258_ECOBD, , , , ,10.8,563,63804,Sulfatase OS=Escherichia coli (strain B / BL21-DE3) OX=469008 GN=ECBD_0191 PE=4 SV=1,10,10,1,4,6,4,6,4,6,4,206951.3027,249259.8281,290212.5352,157508.8027,152614.9063,220223.4922,278210.8281,226853.7031,179287.4063,138840.6963,6,155318.6729,173222.9111,260874.0449,230502.085,226131.207,201052.5381,208264.3975,214415.9512,249191.6016,235979.4229
121,1,tr|A0A140N277|A0A140N277_ECOBD, , , , ,8.4,428,45470,C4-dicarboxylate transport protein OS=Escherichia coli (strain B / BL21-DE3) OX=469008 GN=dctA PE=3 SV=1,11,11,1,5,6,5,6,5,6,5,906863.1719,958789.0078,1778639.734,560840.6172,554943.4922,917725.6328,1191686.258,1281742.5,559455.6797,519743.7969,6,528699.2773,443590.9258,2057908.145,1297152.375,1240568.82,806268.9375,640928.4805,1894695.73,1472888.625,1227058.871
122,1,tr|A0A140N2B1|A0A140N2B1_ECOBD, , , , ,44,450,48742,Glutathione-disulfide reductase OS=Escherichia coli (strain B / BL21-DE3) OX=469008 GN=ECBD_0241 PE=3 SV=1,47,47,1,20,27,20,27,20,27,20,4994882.54,4444540.949,6924727.775,4160484.75,4529207.705,5632855.93,5636873.311,6727882.908,4469032.972,3950060.486,27,4393466.474,3640597.825,7016989.771,5244030.007,5959717.324,5296011.434,5297137.122,7613899.572,6100538.316,6170102.496
123,1,tr|A0A140N2D6|A0A140N2D6_ECOBD, , , , ,29.6,81,9094,Sulfur carrier protein TusA OS=Escherichia coli (strain B / BL21-DE3) OX=469008 GN=tusA PE=3 SV=1,4,4,1,2,2,2,2,2,2,2,69348.33203,148866.543,85662.52734,112117.6992,125441.0117,91446.65234,109731.7656,113529.7734,96762.57422,78712.30859,2,72649.2832,132956.5469,86589.88672,141603.7383,116112.7305,124896.6719,85892.37109,86114.99219,117126.7734,113731.5781
124,1,tr|A0A140N2D9|A0A140N2D9_ECOBD, , , , ,44.1,467,52550,Chromosomal replication initiator protein DnaA OS=Escherichia coli (strain B / BL21-DE3) OX=469008 GN=dnaA PE=3 SV=1,39,39,1,16,23,16,23,16,23,16,2378208.043,2949311.926,3124818.898,1573170.432,2097823.762,2754329.152,3124251.418,3310233.262,1640344.244,1968605.92,23,1283922.191,935749.9362,2241853.735,2100429.359,1829640.418,1709414.075,1240513.7,2386236.091,2047452.676,1962268.719
125,1,tr|A0A140N2E4|A0A140N2E4_ECOBD, , , , ,14.4,367,39076,Extracellular ligand-binding receptor OS=Escherichia coli (strain B / BL21-DE3) OX=469008 GN=ECBD_0281 PE=4 SV=1,11,11,1,7,4,7,4,7,4,7,408366.9219,343325.5254,429454.1055,380647.8184,399824.0684,455543.1309,413681.6797,434479.5547,454594.7637,410397.6406,4,300017.0469,357639.3516,409545.3359,340369.8398,424461.4609,429922.3672,426310.0313,403965.9844,380306.5781,419561
126,1,tr|A0A140N2F9|A0A140N2F9_ECOBD, , , , ,34.5,345,38765,Oxidoreductase domain protein OS=Escherichia coli (strain B / BL21-DE3) OX=469008 GN=ECBD_0302 PE=4 SV=1,23,23,1,10,13,10,13,10,13,10,2797717.097,2948720.007,3602688.577,2090790.107,2281715.088,3014399.613,3405297.953,4049323.447,2393848.89,1795655.646,13,1725952.528,1308061.681,2640742.021,2023153.116,2172675.232,2393158.917,1739220.262,2744576.337,2283268.454,2295178.005
127,1,tr|A0A140N2G7|A0A140N2G7_ECOBD, , , , ,25.3,431,48697,Glucose-1-phosphate adenylyltransferase OS=Escherichia coli (strain B / BL21-DE3) OX=469008 GN=glgC PE=3 SV=1,21,21,1,12,9,12,9,12,9,12,2201949.191,2822779.025,3360226.475,1219550.664,1296836.851,2232100.462,3518018.676,2789480.782,1208719.452,1079062.559,9,603807.4268,472306.0444,2142473.373,1884844.693,1409085.433,840889.1533,808554.7231,1837014.166,2184179.151,1461019.256
128,1,tr|A0A140N2H0|A0A140N2H0_ECOBD, , , , ,17.1,562,60440,Acetolactate synthase OS=Escherichia coli (strain B / BL21-DE3) OX=469008 GN=ECBD_0032 PE=3 SV=1,14,14,1,6,8,6,8,6,8,6,334596.1406,341560.7324,401420.4824,223451.9629,313610.1445,344315.1719,397186.0391,329930.7773,304689.8633,317081.7207,8,427460.1934,421775.8042,617869.5762,625760.6055,539253.3213,630423.5908,526011.7671,517933.0068,721768.7588,693009.7656
129,1,tr|A0A140N2J1|A0A140N2J1_ECOBD, , , , ,50,292,32534,33 kDa chaperonin OS=Escherichia coli (strain B / BL21-DE3) OX=469008 GN=hslO PE=3 SV=1,52,52,1,30,22,30,22,30,22,30,6161867.49,8789919.302,6915233.466,4702722.042,4943363.276,6319997.175,7067117.468,8252865.647,4850647.835,4166663.547,22,3120041.523,3610611.495,4407236.651,5567321.15,4566898.701,4493546.024,3152415.543,4437838.174,5497747.585,4706848.152
