New PAW TMT results file!
Program "PAW_protein_grouper.py" run on Mon Nov 11 12:21:04 2019
 
 
ProtGroup	Counter	Accession	Identical	Similar	OtherLoci	Filter	Coverage	SeqLength	MW	Description	CountsTot	UniqueTot	UniqFrac	Total_TMT1	Total_TMT2	Unique_TMT1	Unique_TMT2	Corrected_TMT1	Corrected_TMT2	PSMs_Used_TMT1	TotInt_126C_TMT1	TotInt_127N_TMT1	TotInt_127C_TMT1	TotInt_128N_TMT1	TotInt_128C_TMT1	TotInt_129N_TMT1	TotInt_129C_TMT1	TotInt_130N_TMT1	TotInt_130C_TMT1	TotInt_131N_TMT1	PSMs_Used_TMT2	TotInt_126C_TMT2	TotInt_127N_TMT2	TotInt_127C_TMT2	TotInt_128N_TMT2	TotInt_128C_TMT2	TotInt_129N_TMT2	TotInt_129C_TMT2	TotInt_130N_TMT2	TotInt_130C_TMT2	TotInt_131N_TMT2
54	1	REV_A0A140N818	 	 	 	reversed	5.8	308	34639	REVERSED.	3	3	1.000	2	1	2	1	2.000	1.000	2	95160.339843	114710.878906	94879.824218	99169.92578100001	88022.421874	90985.683594	134668.328125	96186.951172	100957.105469	74061.816406	1	24189.140625	26291.388672	23832.583984	34287.039062	26232.693359	32226.113281	36327.066406	27715.630858999997	28444.453125	68386.648438
55	1	REV_A0A140N8F7	 	 	 	reversed	6.0	467	51991	REVERSED.	3	3	1.000	2	1	2	1	2.000	1.000	2	31537.890136	28605.331055	33755.043457	34498.655274000004	30448.072266	32985.027344	36660.449219	34404.510742	29406.498535	32303.795897999997	1	44669.71875	53956.671875	55036.37890599999	42018.3125	52567.480469	52959.8125	60585.16796900001	51343.992188	52052.515625	64133.37890599999
56	1	REV_A0A140N8G8	 	 	 	reversed	4.0	427	49450	REVERSED.	5	5	1.000	2	3	2	3	2.000	3.000	2	163470.296875	88792.412109	125300.59961	237006.296875	149111.972657	192042.683594	114320.427734	129146.896485	248472.621094	189675.273437	3	176338.066406	205252.824219	121377.144531	116448.787842	167457.386719	212605.191406	271424.037964	129349.51135300001	120173.56689399999	191134.94043000002
57	1	REV_A0A140N974	 	 	 	reversed	3.5	807	92206	REVERSED.	5	5	1.000	3	2	3	2	3.000	2.000	3	129532.710938	54565.877868999996	68364.201172	474274.917725	167555.039551	152560.953126	87192.180786	63890.416016	124474.191406	127479.14184499999	2	192951.808594	188698.546875	70111.855469	119549.839844	319426.890625	166310.199219	356091.46875	52071.55371099999	48690.992187	114264.427734
58	1	REV_A0A140N988	 	 	 	reversed	7.6	384	41624	REVERSED.	2	2	1.000	0	2	0	2	0.000	2.000	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2	5806.6268310000005	6091.306763	5976.0400389999995	3901.2509760000003	7122.914795000001	6513.614014000001	6411.661743	5486.417969	3123.2392579999996	7395.989745999999
59	1	REV_A0A140N9R6	 	 	 	reversed	5.7	644	72475	REVERSED.	3	3	1.000	1	2	1	2	1.000	2.000	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2	46502.753906	52983.601561999996	88911.921876	88774.0625	72157.109375	59287.316406	69882.035156	79609.523438	83184.191406	81349.910156
60	1	REV_A0A140NA18	 	 	 	reversed	7.2	320	35476	REVERSED.	2	2	1.000	2	0	2	0	2.000	0.000	2	33052.703613	47032.621338	30914.387207	17340.354248	23502.218017000003	34402.528198	44033.809082	61946.071166	20850.712891000003	23827.966919	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
61	1	REV_A0A140NA61	 	 	 	reversed	5.0	360	40146	REVERSED.	3	3	1.000	2	1	2	1	2.000	1.000	2	18336.48584	27763.822754	24895.533691	16250.567871	13140.31958	24815.925782	18382.241211	28763.983887	21303.448242	14185.909668	1	11551.012695	14665.164062	14748.376953	16042.837891	15460.375	21489.529297	8108.195312000001	14145.408203	16326.078125	15311.244141
62	1	REV_A0A140NAC5	 	 	 	reversed	2.6	537	59899	REVERSED.	3	3	1.000	3	0	3	0	3.000	0.000	3	176073.65625	118534.560547	212630.640625	157873.296875	142501.535157	184781.824219	277778.585938	128423.595703	137355.66211	141070.50879	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
63	1	REV_A0A140NAC6	 	 	 	reversed	8.2	306	35406	REVERSED.	3	3	1.000	2	1	2	1	2.000	1.000	2	957655.9375	916850.8125	880453.875	697055.0625	734708.625	934081.8125	882011.5	1094384.125	969754.5625	754429.625	1	1621436.625	1540030.5	1891713.875	1474176.375	1976504.375	2314824.75	1899297.125	2148483.5	1688934.75	1608747.125
64	1	REV_A0A140NAD2	 	 	 	reversed	4.0	478	52166	REVERSED.	4	4	1.000	2	2	2	2	2.000	2.000	2	210840.480469	196385.353516	248538.822266	365546.984375	230514.539062	269735.304687	254539.558594	224068.09375	315675.453125	601446.453125	2	147795.625	218792.191406	180412.019531	116529.289062	206788.890625	195356.429688	331144.671875	198614.441406	131252.71875	540944.007812
65	1	REV_A0A140NAK7	 	 	 	reversed	5.1	663	73881	REVERSED.	2	2	1.000	2	0	2	0	2.000	0.000	2	293172.089844	361720.641113	284782.036621	242739.615234	277067.167969	329455.172852	349761.27002	376497.692871	240211.658203	218289.63623	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
66	1	REV_A0A140NAL6	 	 	 	reversed	5.9	406	45349	REVERSED.	2	2	1.000	0	2	0	2	0.000	2.000	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2	28908.748535	33480.480469	26991.095703	37653.209473	50667.447264999995	40074.570311999996	49728.067383	28946.482911	45887.386718	42873.674805
67	1	REV_A0A140NB10	 	 	 	reversed	10.1	307	33681	REVERSED.	3	3	1.000	2	1	2	1	2.000	1.000	2	1187317.980469	1232590.150391	1490983.5	861646.164062	956739.826172	1213591.285156	1360757.308594	1493845.78125	959899.867188	799950.591797	1	83014.351562	91698.0625	84765.414062	83925.164062	96524.40625	111321.60156300002	104280.921875	94231.90625	84688.976562	103155.335938
68	1	REV_A0A140NBH1	 	 	 	reversed	2.6	579	63160	REVERSED.	2	2	1.000	0	2	0	2	0.000	2.000	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2	4560776.622559	1073847.890625	1438059.62793	1036542.79541	2006844.191406	5116607.139648	1275980.207031	1488269.871094	1076214.64502	1958273.283203
69	1	REV_A0A140NBI4	 	 	 	reversed	3.3	548	60716	REVERSED.	2	2	1.000	0	2	0	2	0.000	2.000	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2	22434.945068	24614.639892	27134.582030999998	26101.734863	34715.501953	35566.056396	30589.406006000005	29652.630981	27090.730225	30759.533691999997
70	1	REV_A0A140NBN5	 	 	 	reversed	15.1	172	18969	REVERSED.	4	4	1.000	4	0	4	0	4.000	0.000	4	147679.65625	174473.631835	163552.51660099998	121527.779297	139360.557618	157405.913085	166800.194336	172145.892578	138164.65625	124014.60644600002	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
71	1	REV_A0A140NBR4	 	 	 	reversed	2.1	1486	170213	REVERSED.	3	3	1.000	2	1	2	1	2.000	1.000	2	39397.65918	44978.838867	41712.703614	37916.778076	41688.826172	43090.163086	42233.275878	37652.270508	32273.645263999995	38216.596678999995	1	15984.333984	8241.785156	51830.859375	24707.398438	26948.357422000005	16093.244141	26500.931641	45660.164062	26719.742188	29829.994141000003
72	1	REV_A0A140NBV0	 	 	 	reversed	4.9	588	63877	REVERSED.	2	2	1.000	0	2	0	2	0.000	2.000	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2	13399.615234	13421.53125	22669.444824000002	17258.799439000002	20518.40625	19339.541016	15042.796265	23484.408203	20971.156738	20344.900879
73	1	REV_A0A140NC56	 	 	 	reversed	13.8	239	25936	REVERSED.	2	2	1.000	0	2	0	2	0.000	2.000	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2	695687.8125	640857.875	1115029.5	968095.75	965112.375	920272.4375	789619.875	1152151.375	1040052.6875	1023342.4375
74	1	REV_A0A140NCH0	 	 	 	reversed	11.1	262	29831	REVERSED.	4	4	1.000	2	2	2	2	2.000	2.000	2	139930.334473	150983.761719	231593.00293	119681.979492	124332.43310600001	167420.345703	179715.70996100002	219855.321289	120603.58837900002	108628.312256	2	17256.620117000002	22438.084473000003	26466.089356	36398.049805	23584.629395	18887.622070999998	24296.46875	17617.279297	23233.886231000004	19176.006347
75	1	REV_A0A140NCL4	 	 	 	reversed	10.4	288	33540	REVERSED.	2	2	1.000	0	2	0	2	0.000	2.000	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2	25232.25	42168.402344	128913.28125	43862.992188	61354.79296900001	61759.98828099999	41527.664062	69886.40625	51468.640625	82636.578125
76	1	REV_A0A140NCQ0	 	 	 	reversed	3.5	593	65254	REVERSED.	2	2	1.000	2	0	2	0	2.000	0.000	2	129240.923828	61638.866211	126150.5	89540.173829	180311.888672	132061.652344	103963.5625	87704.511719	92107.537109	276826.792969	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
77	1	REV_A0A140NCR6	 	 	 	reversed	2.2	784	87437	REVERSED.	3	3	1.000	2	1	2	1	2.000	1.000	2	55654.45166	52595.315918	77356.230713	83456.032593	98404.634521	66150.148925	102016.405518	53906.877563	51834.095337	50773.635987	1	3308.267334	2191.404785	4654.912109000001	2412.639893	5889.141602000001	3717.141602	4499.274414	5423.071777	4074.570557	6149.213867
78	1	REV_A0A140NDA1	 	 	 	reversed	6.9	408	44895	REVERSED.	5	5	1.000	3	2	3	2	3.000	2.000	3	524551.09375	465363.21875	495887.347656	457265.917969	479106.128906	500657.972657	501952.0625	561844.320313	525759.5429690001	457524.261719	2	448043.414062	531122.015625	464558.34375	460222.8125	543408.132812	598091.5625	533393.375	469133.914062	452303.421875	537483.523438
79	1	REV_A0A140NDA2	 	 	 	reversed	5.5	631	70848	REVERSED.	3	3	1.000	2	1	2	1	2.000	1.000	2	32003.619141000003	34870.855469	33805.335938	30531.4375	33784.25	40519.996094	34794.515625	40911.726562	34537.976562	36275.71875	1	19204.025391	46601.117188	23946.15625	23376.585938	26568.330078	33136.160156	27226.691406	30717.951172000005	22156.882812	29633.21875
80	1	REV_A0A140NDB0	 	 	 	reversed	6.6	331	37253	REVERSED.	3	3	1.000	1	2	1	2	1.000	2.000	1	34142.238281	41879.582031	33817.75	29187.0	31064.603516000003	38057.929688	38246.890625	41499.234375	34442.03125	29105.09375	2	179475.169922	166316.765626	180231.4375	198868.832031	182648.066406	188140.492187	178037.472656	195735.449219	205537.632812	208571.957031
81	1	REV_A0A140NDB2	 	 	 	reversed	10.0	330	38275	REVERSED.	2	2	1.000	0	2	0	2	0.000	2.000	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2	1226259.75	40329.912232	132448.63574300002	75420.650635	340931.909668	1618915.867798	88492.70312399999	153991.996582	51298.010498999996	486205.532532
82	1	REV_A0A140NDM8	 	 	 	reversed	4.3	667	75889	REVERSED.	4	4	1.000	1	3	1	3	1.000	3.000	1	230248.359375	251318.109375	368953.4375	187512.578125	234653.3125	231845.328125	308051.84375	324121.65625	180342.640625	170474.75	3	278501.58007799997	241401.433594	578893.749024	487877.173828	448425.83789100003	363992.01269500004	299838.69238300005	556467.508301	535154.038086	450945.05078100006
83	1	REV_A0A140NE43	 	 	 	reversed	5.7	474	53662	REVERSED.	2	2	1.000	2	0	2	0	2.000	0.000	2	515142.74804700003	604347.107422	198720.124023	526555.166016	587372.380859	550216.833984	746398.826172	211150.331055	582922.054688	528947.396484	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
84	1	REV_A0A140NE66	 	 	 	reversed	2.5	933	105061	REVERSED.	2	2	1.000	2	0	2	0	2.000	0.000	2	12299.759766	11324.863280999998	24273.62793	10023.381347	5205.639648	11631.824219	16363.620605	16313.241211	7186.884643	9077.739990999999	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
85	1	REV_A0A140NEF1	 	 	 	reversed	1.5	1259	136724	REVERSED.	2	2	1.000	2	0	2	0	2.000	0.000	2	99320.71484399999	90156.039063	167922.214844	71792.212891	94707.669922	97577.023437	102532.132812	130706.929687	63760.53125	102158.177734	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
86	1	REV_A0A140NEI5	 	 	 	reversed	1.2	1426	159732	REVERSED.	3	3	1.000	1	2	1	2	1.000	2.000	1	2126.091064	150.0	150.0	150.0	1368.19751	963.586365	1032.8592529999999	1006.966797	150.0	150.0	2	23958.609375	52286.117188	21401.699219	64341.648438	22988.511719	26193.828125	53672.078125	15003.883788999998	43424.101562	30773.539062
87	1	REV_A0A140NEY8	 	 	 	reversed	4.0	647	70812	REVERSED.	2	2	1.000	0	2	0	2	0.000	2.000	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2	226735.757813	253354.6875	161793.777344	170037.882813	235928.664063	307509.242188	300563.132813	205963.191406	163427.605469	240248.242188
88	1	REV_A0A140NFK0	 	 	 	reversed	1.4	1227	135981	REVERSED.	3	3	1.000	2	1	2	1	2.000	1.000	2	57102.785157000006	71135.786133	82059.333985	69618.960938	66553.016601	60293.265625	97485.82129	72680.517578	63241.749023	46122.457031	1	139744.65625	147729.671875	154089.796875	149349.015625	150308.5	156468.390625	155598.84375	157563.71875	138817.8125	151238.484375
89	1	REV_A0A140NFX8	 	 	 	reversed	1.7	1160	129889	REVERSED.	3	3	1.000	2	1	2	1	2.000	1.000	2	68410.990234	64271.365235000005	93811.623047	68249.796875	68010.345703	79932.382813	75009.511719	104985.476562	63673.788086	55953.847656	1	16532.375	24121.949219	19483.513672	36500.644531	18452.083984	18813.197266	33969.796875	11759.6875	27148.550781	18559.632812
90	1	REV_A0A140NFY3	 	 	 	reversed	2.6	1073	117868	REVERSED.	3	3	1.000	1	2	1	2	1.000	2.000	1	23412.554688	16979.214844	22746.164062	25566.365234	17237.515625	23059.814453	28778.261719	21970.591797	27373.322266000003	17518.712891	2	54490.537109	79778.902344	71154.460937	104370.246094	80431.953125	88089.289062	83709.66211	70876.449219	100751.695312	289420.761719
91	1	REV_A0A140NGU5	 	 	 	reversed	3.7	652	72093	REVERSED.	4	4	1.000	3	1	3	1	3.000	1.000	3	90457.644042	94454.092774	101108.446777	89578.567872	86179.769531	96312.341797	92786.76562600001	105749.16674799999	80561.459228	72509.654541	1	34135.425781	17512.005859	30512.671875	34878.242188	26617.179688	17808.003906	65230.742188	23639.65625	31976.675781	20540.546875
92	1	REV_A0A140NGV6	 	 	 	reversed	2.5	951	108147	REVERSED.	2	2	1.000	2	0	2	0	2.000	0.000	2	118491.769531	129720.394531	117382.560547	107878.751953	117295.439453	139593.12304700003	131071.625	136242.259766	125542.734375	103006.746094	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
93	1	REV_A0A140NH27	 	 	 	reversed	2.3	1407	155158	REVERSED.	4	4	1.000	2	2	2	2	2.000	2.000	2	447776.660156	429574.96875	100253.277344	642812.337891	434440.789062	513680.78125	1014451.601562	94082.289062	624511.685547	701147.626953	2	130335.988281	167597.888672	135196.572266	163381.46875	130214.365235	176418.640625	149588.804687	142567.96679700003	166122.039062	228779.105469
94	1	REV_A0A140NHI6	 	 	 	reversed	5.5	578	67660	REVERSED.	2	2	1.000	0	2	0	2	0.000	2.000	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2	846700.438477	610022.192871	842762.038574	1416935.48584	686837.442871	657168.787598	1457617.083984	652682.499023	1118659.598389	670233.260254
95	1	REV_A0A140SS70	 	 	 	reversed	5.4	442	51707	REVERSED.	3	3	1.000	0	3	0	3	0.000	3.000	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3	4081.6890870000007	5414.010376	4751.833984000001	3366.902344	5222.132568999999	3651.217773	4406.052979	5353.173768000001	4421.87384	4084.8585199999998
96	1	REV_CONT_050 (+1)	REV_CONT_050&REV_CONT_098	 	 	reversed	6.2	420	45865	REVERSED.	7	7	1.000	2	5	2	5	2.000	5.000	2	1972880.890625	1866531.738281	2109927.757812	1981453.605469	1874200.066406	2053964.363281	1869114.730469	1978040.257812	2143446.558594	1988552.550781	5	561032.874024	611370.313721	611227.609498	712963.297058	702313.574463	736624.007324	671170.841309	672332.863892	738868.828125	759752.570679
97	1	REV_CONT_068 (+1)	REV_CONT_068&REV_EXTRA_0011	 	 	reversed	3.7	623	62129	REVERSED.	2	2	1.000	2	0	2	0	2.000	0.000	2	160758.6875	185548.070313	171660.285156	128841.859375	145508.710938	177410.289063	205495.515625	214881.273438	142696.757813	130043.351563	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
98	1	REV_CONT_118 (+2)	REV_CONT_118&REV_CONT_142&REV_CONT_163	 	 	reversed	6.8	629	64510	REVERSED.	7	7	1.000	3	4	3	4	3.000	4.000	3	297805.20507799997	281279.550781	371105.644531	291412.191406	254256.529297	313843.22070299997	330694.68945299997	363320.65038999997	266461.22070299997	228992.210938	4	212987.242189	222801.484375	319251.533204	244571.654297	304793.847656	272091.859376	264979.86132900004	343737.181641	263611.126953	307182.49414100003
99	1	REV_CONT_173 (+1)	REV_CONT_173&REV_EXTRA_0041	 	REV_CONT_173, REV_EXTRA_0039	reversed	4.1	507	55802	REVERSED.	4	2	0.500	3	1	1	1	2.000	1.000	1	9765.599609	14763.070312	12431.43457	9906.125	8662.563477	10289.115234	14422.981445	9374.78125	18106.916016	35419.003906	1	38989.613281	22524.105469	63753.80078099999	38971.566406	56182.460938	44642.316406	57782.28125	98227.632812	55331.30859400001	46391.144531
100	1	REV_EXTRA_0039	 	 	REV_CONT_173, REV_EXTRA_0039	reversed	9.1	493	54195	REVERSED.	5	3	0.600	3	2	1	2	2.000	2.000	1	446720.65625	456681.84375	1157721.875	231748.21875	245111.375	542117.5	445480.09375	1332359.25	272338.5	186386.21875	2	188233.867188	227191.316406	1091694.863281	300746.484375	506932.179688	265539.12695299997	228263.943359	881748.513672	412911.082031	466145.496094
101	1	REV_EXTRA_0105	 	 	 	reversed	4.5	558	61511	REVERSED.	4	4	1.000	1	3	1	3	1.000	3.000	1	586918.8125	391283.90625	692273.9375	709631.125	550145.0625	685317.1875	643074.9375	507589.1875	804514.6875	850173.5625	3	1012150.719727	585314.277344	1076082.992188	1034320.097656	1145785.851562	999729.491211	1280799.974609	1423227.805176	1078502.021484	1240873.498047
102	1	sp|A0A140N5J7|KDSC_ECOBD	 	 	 	 	51.6	188	20015	3-deoxy-D-manno-octulosonate 8-phosphate phosphatase KdsC OS=Escherichia coli (strain B / BL21-DE3) OX=469008 GN=kdsC PE=1 SV=1	19	19	1.000	7	12	7	12	7.000	12.000	7	1197505.246095	1161985.480468	1300411.1035159999	1059495.65625	1069533.219727	1315192.143555	1435611.8710929998	1474202.586914	1284543.935547	841699.3652339999	12	906876.69165	1064089.2241230002	1197528.904786	1148800.512695	1260281.326173	1249176.986328	1041071.872559	1176486.744141	1350378.499756	1344335.303224
103	1	sp|A0A140NDS5|YAFV_ECOBD	 	 	 	 	25.8	256	28953	Omega-amidase YafV OS=Escherichia coli (strain B / BL21-DE3) OX=469008 GN=yafV PE=1 SV=1	5	5	1.000	4	1	4	1	4.000	1.000	4	41781.038818	45252.112305	52439.05200199999	27738.064819	29964.724976	38074.870362	57181.937744	49433.702638	27512.087647	27647.384033	1	66486.140625	73255.523438	94765.601562	99723.867188	95534.117188	86389.046875	72947.382812	99637.328125	107813.44531300002	93135.421875
104	1	sp|C5W331|RSMH_ECOBD	 	 	 	 	48.6	313	34877	Ribosomal RNA small subunit methyltransferase H OS=Escherichia coli (strain B / BL21-DE3) OX=469008 GN=rsmH PE=3 SV=1	30	30	1.000	15	15	15	15	15.000	15.000	15	1309718.8554679998	1512403.3105450002	1494292.2597649998	1178911.5322270002	1273344.1777360002	1481000.1406269998	1476623.7207020002	1613090.389648	1274424.343751	1056490.7739270001	15	1084427.549804	1041801.8948969999	1562942.921633	1463206.565063	1433606.4587430002	1376033.27759	1360021.140627	1616602.479248	1560418.984622	1549619.4857170002
105	1	sp|C5W716|NUOK_ECOBD	 	 	 	 	13.0	100	10845	NADH-quinone oxidoreductase subunit K OS=Escherichia coli (strain B / BL21-DE3) OX=469008 GN=nuoK PE=1 SV=1	6	6	1.000	2	4	2	4	2.000	4.000	2	61313.669922	51150.011718999995	89587.271485	69738.371094	61237.023438000004	68320.875	65986.949219	73605.300781	71009.683594	48183.337889999995	4	69415.950928	77625.535156	120088.152832	113212.699707	109932.249023	94530.721191	77957.439452	120791.879883	114539.311525	115445.685058
106	1	sp|C5W7S9|TRMN6_ECOBD	 	 	 	 	7.8	245	27270	tRNA1(Val) (adenine(37)-N6)-methyltransferase OS=Escherichia coli (strain B / BL21-DE3) OX=469008 GN=yfiC PE=3 SV=1	3	3	1.000	1	2	1	2	1.000	2.000	1	40986.851562	57012.30859400001	44580.210938	26528.632812	40132.582031	47326.042969	51725.679688	55516.859375	27747.486327999995	24901.582031	2	63958.916014999995	57477.806641	65686.695312	94407.511719	87565.839843	73220.375	75480.316406	66519.751953	79399.054687	74292.822266
107	1	sp|C5W865|CYSI_ECOBD	 	 	 	 	68.9	570	63973	Sulfite reductase [NADPH] hemoprotein beta-component OS=Escherichia coli (strain B / BL21-DE3) OX=469008 GN=cysI PE=3 SV=1	181	181	1.000	83	98	83	98	83.000	98.000	83	21855130.822389	26472414.921753995	30376763.242431	14017720.440429	14677081.551145999	22709204.830811	27619253.60193	37534030.443603	14216267.778195001	11894638.675902	98	13476380.240967	15468606.1886	33601628.950929	27883285.97094599	25548051.359619003	18366361.19617299	16791140.442994002	36288100.674316004	29770784.878418993	26620635.378176995
108	1	sp|C5W8B2|RLMM_ECOBD	 	 	 	 	25.1	366	41905	Ribosomal RNA large subunit methyltransferase M OS=Escherichia coli (strain B / BL21-DE3) OX=469008 GN=rlmM PE=3 SV=1	19	19	1.000	10	9	10	9	10.000	9.000	10	1293962.863282	1140623.453125	1429609.6328130001	1079678.7265619999	1133943.7128909999	1313689.9453130001	1298636.632814	1480533.4921890001	1210149.634765	1043029.992188	9	925695.372071	822986.026856	1235285.292969	1046540.267578	1167571.24414	1172620.0273449998	1031512.4316410001	1253939.695312	1133354.748048	1159729.634765
109	1	sp|C5WBK5|TRMA_ECOBD	 	 	 	 	51.6	366	41966	tRNA/tmRNA (uracil-C(5))-methyltransferase OS=Escherichia coli (strain B / BL21-DE3) OX=469008 GN=trmA PE=3 SV=1	42	42	1.000	21	21	21	21	21.000	21.000	21	2810494.24756	2858917.151367	2988220.018067	2688230.269045	2594543.367188	3004752.0502939997	3503943.15967	3436752.386232	2739728.7338869995	2440581.4008799996	21	1955376.928711	2110300.781249	2404625.973632	2724390.0825199997	2482566.8852549996	2404553.5610370003	2667420.805664	2776086.1206060005	2680515.00342	2706746.0458989996
110	1	sp|C6ECL5|SPY_ECOBD	 	 	 	 	44.7	161	18229	Periplasmic chaperone Spy OS=Escherichia coli (strain B / BL21-DE3) OX=469008 GN=spy PE=1 SV=1	19	19	1.000	8	11	8	11	8.000	11.000	8	570481.853517	747952.560546	720095.339844	418602.34179800004	401184.113282	583247.361328	808269.6816400001	655716.697265	458029.710939	344273.311525	11	325373.75683400006	397725.244386	931631.9775390001	845225.574218	668115.381348	516749.18164200004	432116.78906199994	679921.3681650001	960684.236328	674454.427735
111	1	sp|C6EH62|NLPI_ECOBD	 	 	 	 	35.4	294	33620	Lipoprotein NlpI OS=Escherichia coli (strain B / BL21-DE3) OX=469008 GN=nlpI PE=3 SV=1	14	14	1.000	9	5	9	5	9.000	5.000	9	852308.2519520001	794209.1572270001	819360.628906	662125.4853510001	1195129.6123030002	906765.7773440001	906614.429687	753873.3164070001	714593.8066410001	1432007.4794919998	5	154286.300781	157977.92089900002	211746.398438	220021.898438	199573.30664	191566.904297	187916.824219	225306.50195099998	210273.59375	214205.236328
112	1	tr|A0A140N1P7|A0A140N1P7_ECOBD	 	 	 	 	70.0	270	29721	Cof-like hydrolase OS=Escherichia coli (strain B / BL21-DE3) OX=469008 GN=ECBD_0006 PE=4 SV=1	45	45	1.000	19	26	19	26	19.000	26.000	19	5031438.782225999	4859288.581056	5906720.109374001	3783116.3203129997	4746494.992190001	5280201.0664059995	5474380.701172001	7084403.2109360015	4130997.9042959996	4283352.106446	26	6350900.901365001	4958321.327150001	7427648.982421	6014320.504884998	6876661.867188001	8368843.974609999	5510181.483397	8223622.304687001	6552395.073243001	7410596.7802720005
113	1	tr|A0A140N1Q5|A0A140N1Q5_ECOBD	 	 	 	 	67.2	137	15774	Small heat shock protein IbpA OS=Escherichia coli (strain B / BL21-DE3) OX=469008 GN=ibpA PE=3 SV=1	39	39	1.000	27	12	27	12	27.000	12.000	27	8773850.687989	14083485.465576	4365198.09375	7985225.405274	6097200.2375489995	9351915.797361	11215717.369141001	9863380.683106	8539087.064455	7393418.985841	12	4777548.75586	8241838.464845	3495375.833985	9662402.994141001	7431432.560548	10688727.65039	8416373.093751	6460749.271484	8781563.277344	8137129.2460940005
114	1	tr|A0A140N1U2|A0A140N1U2_ECOBD	 	 	 	 	3.1	772	88092	Glycoside hydrolase family 31 OS=Escherichia coli (strain B / BL21-DE3) OX=469008 GN=ECBD_0068 PE=3 SV=1	3	3	1.000	2	1	2	1	2.000	1.000	2	5692.684814	5669.907837	5600.466796999999	4578.1125489999995	5364.666992	5865.7744139999995	6280.206787	4949.1444089999995	1950.575562	4000.832275	1	1562.849487	977.431641	1926.4288329999997	1654.84021	2756.627197	2442.477295	1163.017944	2413.995361	2777.6958010000003	2339.621338
115	1	tr|A0A140N1Y4|A0A140N1Y4_ECOBD	 	 	 	 	54.5	341	37255	L-threonine 3-dehydrogenase OS=Escherichia coli (strain B / BL21-DE3) OX=469008 GN=tdh PE=3 SV=1	61	61	1.000	26	35	26	35	26.000	35.000	26	10989924.667237	9464682.887817	16581967.122558	9024062.095215	8671339.173646	11699885.183107	13938372.153199	15099701.943114001	8659938.208251	7936444.004272999	35	5679040.834961	4934897.472290999	15205791.411867002	9342065.837648999	9923732.810791	7484018.770507	7368444.226869	14964768.659667	11066039.943483002	10585360.929931
116	1	tr|A0A140N1Z5|A0A140N1Z5_ECOBD	 	 	 	 	70.7	157	17724	tRNA (cytidine(34)-2'-O)-methyltransferase OS=Escherichia coli (strain B / BL21-DE3) OX=469008 GN=trmL PE=3 SV=1	13	13	1.000	6	7	6	7	6.000	7.000	6	386387.214844	443879.255859	450010.406251	305790.18164100003	322986.599609	416482.009766	428160.652343	538627.0507820001	333056.06836	299335.24609400006	7	596542.402345	617159.48047	874581.724609	747565.750001	808308.4492190001	757687.0722660001	643576.482421	939635.873047	799623.07422	862220.369141
